Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Piciformes,Picidae,Melanerpes cruentatus,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Ocotea puberula,FALSE,FALSE
Equisetopsida,Rosales,Ulmaceae,Ampelocera edentula,FALSE,FALSE
Equisetopsida,Dilleniales,Dilleniaceae,Doliocarpus dentatus,FALSE,FALSE
Mammalia,Cingulata,Dasypodidae,Dasypus pastasae,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia myrmecodomatia,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum schlechtendalianum,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis salicifolia,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Pourouma minor,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Pourouma guianensis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium crescentilabium,TRUE,FALSE
Equisetopsida,Rosales,Urticaceae,Pourouma cecropiifolia,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga umbellifera,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga thibaudiana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiodynastes chrysocephalus,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Ammodramus aurifrons,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Contopus virens,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Notopleura iridescens,FALSE,FALSE
Aves,Passeriformes,Tityridae,Pachyramphus polychopterus,FALSE,FALSE
Reptilia,Sauria,Teiidae,Ameiva ameiva,FALSE,FALSE
Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris naso,FALSE,FALSE
Mammalia,Carnivora,Felidae,Panthera onca,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Bactris acanthocarpa,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Pourouma bicolor,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myioborus miniatus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Pyriglena maura,FALSE,FALSE
Equisetopsida,Rosales,Cannabaceae,Celtis iguanaea,FALSE,TRUE
Equisetopsida,Fabales,Fabaceae,Inga setosa,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Ocotea vasquezii,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Copaifera paupera,FALSE,TRUE
Equisetopsida,Rosales,Urticaceae,Pourouma acuminata,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Mabea piriri,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Bactris gasipaes,FALSE,FALSE
Aves,Passeriformes,Cardinalidae,Pheucticus chrysogaster,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga ruiziana,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Mabea speciosa,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Dysithamnus mentalis,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Bactris killipii,FALSE,FALSE
Equisetopsida,Commelinales,Commelinaceae,Geogenanthus poeppigii,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Hydrochorea corymbosa,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga pruriens,FALSE,FALSE
Mammalia,Carnivora,Procyonidae,Potos flavus,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Coragyps atratus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Heteropsis flexuosa,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Heteropsis flexuosa var. flexuosa,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Mabea subsessilis,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum tenuisetosum,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Guarea pubescens,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga pezizifera,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma brongniartii,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma brongniartii subsp. brongniartii,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma brongniartii subsp. pascoensis,TRUE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum ternatum,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum constricolumna,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga oerstediana,FALSE,FALSE
Reptilia,Serpentes,Boidae,Corallus batesii,FALSE,FALSE
Equisetopsida,Malpighiales,Calophyllaceae,Calophyllum brasiliense,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma cuneata,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Bactris simplicifrons,FALSE,FALSE
Aves,Passeriformes,Onychorhynchidae,Myiobius villosus,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Pheugopedius coraya,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Stenospermation amomifolium,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Bactris tomentosa,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Cordia bicolor,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Pyrilia barrabandi,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Cordia lomatoloba,FALSE,FALSE
Reptilia,Sauria,Gymnophthalmidae,Potamites ecpleopus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Sciaphylax hemimelaena,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Ambelania occidentalis,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Ambelania duckei,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium amazonicum,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma leptospadix,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Heteropsis oblongifolia,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Cordia nodosa,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Aiouea grandifolia,FALSE,FALSE
Equisetopsida,Ranunculales,Menispermaceae,Sciadotenia toxifera,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum blepharistes,FALSE,FALSE
Equisetopsida,Malpighiales,Salicaceae,Banara arguta,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma macrostachys,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Heteropsis robusta,FALSE,FALSE
Mammalia,Rodentia,Caviidae,Hydrochoerus hydrochaeris,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Oenocarpus bataua,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum birostratum,FALSE,TRUE
Equisetopsida,Arecales,Arecaceae,Geonoma maxima,FALSE,FALSE
Equisetopsida,Gentianales,Gentianaceae,Potalia resinifera,FALSE,FALSE
Mammalia,Cingulata,Dasypodidae,Dasypus novemcinctus,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum uncinellum,FALSE,FALSE
Equisetopsida,Gentianales,Gentianaceae,Macrocarpaea wallnoeferi,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga laevigata,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Schultesianthus megalandrus,FALSE,FALSE
Equisetopsida,Malpighiales,Malpighiaceae,Banisteriopsis caapi,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum verecundum,FALSE,FALSE
Aves,Piciformes,Picidae,Dryocopus lineatus,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia alternidomatia,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Guarea silvatica,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Sterculia peruviana,FALSE,FALSE
Reptilia,Serpentes,Boidae,Epicrates cenchria,FALSE,FALSE
Equisetopsida,Malpighiales,Malpighiaceae,Banisteriopsis muricata,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma poeppigiana,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga gracilifolia,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Guarea trunciflora,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Heteropsis tenuispadix,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Octomeria scirpoidea,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Macrolobium gracile,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron acreanum,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma stricta,FALSE,FALSE
Equisetopsida,Malvales,Thymelaeaceae,Schoenobiblus daphnoides,FALSE,FALSE
Equisetopsida,Commelinales,Commelinaceae,Dichorisandra ulei,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron acutifolium,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga edulis,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia amazonica,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia neosecunda,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Guarea velutina,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma stricta subsp. bracteata,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Geonoma stricta subsp. submontana,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron alatum,TRUE,FALSE
Aves,Passeriformes,Tyrannidae,Rhynchocyclus olivaceus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron angustialatum,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron asplundii,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Macrolobium limbatum,FALSE,FALSE
Equisetopsida,Malpighiales,Clusiaceae,Dystovomita paniculata,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron attenuatum,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Brosimum alicastrum subsp. bolivarense,FALSE,FALSE
Equisetopsida,Sapindales,Burseraceae,Dacryodes olivifera,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Macropharynx spectabilis,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Brosimum guianense,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron deflexum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga ciliata subsp. subcapitata,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Sorocea briquetii,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiarchus tuberculifer,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Corythopis torquatus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phylloscartes parkeri,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga chartacea,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Porcelia ponderosa,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia dimorphica,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Stenostephanus longistaminus,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Pleurothyrium trianae,FALSE,FALSE
Equisetopsida,Zingiberales,Zingiberaceae,Renealmia purpurea,TRUE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron deltoideum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Cedrelinga cateniformis,FALSE,FALSE
Equisetopsida,Metteniusales,Metteniusaceae,Poraqueiba guianensis,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Cedrela odorata,FALSE,TRUE
Equisetopsida,Magnoliales,Annonaceae,Guatteria decurrens,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Sorocea muriculata,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Sorocea pubivena,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron ernestii,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Sorocea pubivena subsp. hirtella,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron fibrillosum,FALSE,FALSE
Equisetopsida,Malpighiales,Phyllanthaceae,Amanoa oblongifolia,FALSE,FALSE
Equisetopsida,Zingiberales,Costaceae,Costus amazonicus subsp. amazonicus,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria sprucei,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Amaioua guianensis,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria sericea,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Guatteria duodecima,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallis lanceana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Pyrrhomyias cinnamomeus,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga auristellae,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga alba,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria ruforamula,FALSE,FALSE
Equisetopsida,Celastrales,Lepidobotryaceae,Ruptiliocarpon caracolito,FALSE,FALSE
Equisetopsida,Zingiberales,Costaceae,Costus erythrophyllus,FALSE,FALSE
Equisetopsida,Zingiberales,Costaceae,Costus guanaiensis var. tarmicus,FALSE,FALSE
Equisetopsida,Picramniales,Picramniaceae,Picramnia sellowii,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia paleacea,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga acuminata,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Aiouea montana,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Batocarpus amazonicus,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria robusta,FALSE,FALSE
Mammalia,Rodentia,Dinomyidae,Dinomys branickii,FALSE,TRUE
Equisetopsida,Laurales,Lauraceae,Endlicheria pyriformis,FALSE,FALSE
Equisetopsida,Zingiberales,Costaceae,Costus productus var. productus,TRUE,FALSE
Aves,Nyctibiiformes,Nyctibiidae,Nyctibius griseus,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Amaioua glomerulata,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Batocarpus costaricensis,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron herthae,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga acreana,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Mimosa tenuiflora,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia sciadophylla,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Heterotis rotundifolia,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Batocarpus orinocensis,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Hevea brasiliensis,FALSE,FALSE
Aves,Passeriformes,Corvidae,Cyanocorax violaceus,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria krukovii,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Sorocea steinbachii,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria klugii,FALSE,FALSE
Equisetopsida,Polypodiales,Blechnaceae,Salpichlaena volubilis,FALSE,FALSE
Equisetopsida,Schizaeales,Schizaeaceae,Schizaea elegans,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria griseosericea,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Dacnis lineata,FALSE,FALSE
Aves,Nyctibiiformes,Nyctibiidae,Nyctibius maculosus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron heterophyllum,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Monstera lechleriana,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Guatteria guianensis,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria dysodantha,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria directonervia,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Cyperus papyrus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron huaynacapacense,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria canescens,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia dependens,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Endlicheria bracteata,FALSE,FALSE
Mammalia,Rodentia,Dasyproctidae,Dasyprocta variegata,FALSE,FALSE
Equisetopsida,Polypodiales,Polypodiaceae,Campyloneurum aphanophlebium,FALSE,FALSE
Mammalia,Cetartiodactyla,Cervidae,Odocoileus peruvianus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron juninense,TRUE,FALSE
Aves,Columbiformes,Columbidae,Geotrygon montana,FALSE,FALSE
Equisetopsida,Magnoliales,Myristicaceae,Osteophloeum platyspermum,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Adelobotrys adscendens,FALSE,FALSE
Aves,Piciformes,Picidae,Piculus chrysochloros,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron kroemeri,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Couma guianensis,FALSE,FALSE
Equisetopsida,Ericales,Marcgraviaceae,Souroubea corallina,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Guzmania strobilantha,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron lechlerianum,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron linnaei,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Couma macrocarpa,FALSE,FALSE
Equisetopsida,Cucurbitales,Begoniaceae,Begonia peruviana,FALSE,FALSE
Equisetopsida,Ericales,Marcgraviaceae,Souroubea guianensis,FALSE,FALSE
Equisetopsida,Aquifoliales,Aquifoliaceae,Ilex laureola,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Odontadenia puncticulosa,FALSE,FALSE
Equisetopsida,Cucurbitales,Begoniaceae,Begonia rossmanniae,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Odontorchilus branickii,FALSE,FALSE
Equisetopsida,Aquifoliales,Aquifoliaceae,Ilex inundata,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Beilschmiedia costaricensis,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Beilschmiedia pendula,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Brosimum lactescens,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia mayeta,FALSE,FALSE
Aves,Passeriformes,Tityridae,Schiffornis turdina,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Spathiphyllum cannifolium,FALSE,FALSE
Equisetopsida,Ericales,Lecythidaceae,Couratari oligantha,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Mandevilla pavonii,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron panduriforme,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Guatteria hirsuta,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Olyra juruana,FALSE,FALSE
Equisetopsida,Malpighiales,Dichapetalaceae,Dichapetalum odoratum,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Spathiphyllum juninense,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Monochaetum lineatum,FALSE,FALSE
Equisetopsida,Cyatheales,Cyatheaceae,Alsophila gastonyi,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia chrysophylla,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Mandevilla trianae,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Brosimum longifolium,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Coussapoa tessmannii,FALSE,FALSE
Mammalia,Primates,Cebidae,Cebus (Sapajus) apella,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Palicourea pilosa,FALSE,FALSE
Reptilia,Sauria,Iguanidae,Iguana iguana,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Manekia incurva,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Spathiphyllum lechlerianum,FALSE,FALSE
Equisetopsida,Zingiberales,Zingiberaceae,Renealmia thyrsoidea,FALSE,FALSE
Mammalia,Primates,Cebidae,Cebus (Cebus) albifrons,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Bellucia pentamera,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Dichaea picta,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron pulchrum,FALSE,FALSE
Equisetopsida,Cyatheales,Cyatheaceae,Alsophila cuspidata,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Stelgidopteryx ruficollis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Pithys albifrons,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Spathiphyllum minus,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Guatteria megalophylla,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron ruizii,FALSE,FALSE
Aves,Caprimulgiformes,Caprimulgidae,Nyctiphrynus ocellatus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Cranichis ciliata,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Philodendron strictum,FALSE,FALSE
