Clase,Orden,Familia,Especie
Equisetopsida,Fabales,Fabaceae,"Vachellia macracantha"
Aves,Apodiformes,Trochilidae,"Thaumasius taczanowskii"
Aves,Passeriformes,Passerellidae,"Zonotrichia capensis"
Aves,Cathartiformes,Cathartidae,"Vultur gryphus"
Equisetopsida,Fabales,Fabaceae,"Tara spinosa"
Aves,Columbiformes,Columbidae,"Zenaida auriculata"
Aves,Passeriformes,Tyrannidae,"Phaeomyias murina"
Aves,Passeriformes,Thraupidae,"Sicalis flaveola"
Aves,Strigiformes,Strigidae,"Glaucidium peruanum"
Mammalia,Carnivora,Mustelidae,"Eira barbara"
Aves,Cuculiformes,Cuculidae,"Crotophaga sulcirostris"
Aves,Passeriformes,Icteridae,"Dives warczewiczi"
Aves,Passeriformes,Furnariidae,"Furnarius leucopus"
Equisetopsida,Sapindales,Sapindaceae,"Dodonaea viscosa"
Equisetopsida,Asterales,Asteraceae,"Baccharis venosa"
Equisetopsida,Caryophyllales,Cactaceae,"Selenicereus grandiflorus"
Equisetopsida,Lamiales,Lamiaceae,"Minthostachys mollis"
Aves,Passeriformes,Mimidae,"Mimus longicaudatus"
Equisetopsida,Rosales,Moraceae,"Morus alba"
Equisetopsida,Piperales,Piperaceae,"Piper angustifolium"
Aves,Passeriformes,Cardinalidae,"Pheucticus chrysogaster"
Mammalia,Carnivora,Mustelidae,"Lontra longicaudis"
Aves,Passeriformes,Tyrannidae,"Elaenia flavogaster"
Equisetopsida,Sapindales,Anacardiaceae,"Schinus molle"
Aves,Passeriformes,Fringillidae,"Spinus magellanicus"
Equisetopsida,Asterales,Asteraceae,"Artemisia vulgaris"
Aves,Psittaciformes,Psittacidae,"Psittacara erythrogenys"
Equisetopsida,Caryophyllales,Cactaceae,"Neoraimondia arequipensis"
Equisetopsida,Caryophyllales,Cactaceae,"Opuntia ficus-indica"
Aves,Columbiformes,Columbidae,"Metriopelia ceciliae"
Aves,Passeriformes,Tyrannidae,"Pyrocephalus rubinus"
Aves,Psittaciformes,Psittacidae,"Forpus coelestis"
Aves,Passeriformes,Troglodytidae,"Campylorhynchus fasciatus"
Equisetopsida,Solanales,Solanaceae,"Solanum quitoense"
Equisetopsida,Asterales,Asteraceae,"Baccharis salicifolia"
Mammalia,Carnivora,Felidae,"Puma concolor"
Aves,Columbiformes,Columbidae,"Columbina cruziana"
,,,
