Clase,Orden,Familia,Especie
Aves,Passeriformes,Thraupidae,"Volatinia jacarina"
Aves,Passeriformes,Troglodytidae,"Troglodytes aedon"
Aves,Apodiformes,Trochilidae,"Thaumastura cora"
Equisetopsida,Poales,Poaceae,"Zea mays"
Equisetopsida,Malvales,Malvaceae,"Waltheria ovata"
Aves,Columbiformes,Columbidae,"Zenaida auriculata"
Aves,Caprimulgiformes,Caprimulgidae,"Systellura longirostris"
Aves,Passeriformes,Passerellidae,"Zonotrichia capensis"
Equisetopsida,Asterales,Asteraceae,"Tessaria integrifolia"
Equisetopsida,Solanales,Convolvulaceae,"Ipomoea batatas"
Equisetopsida,Malpighiales,Euphorbiaceae,"Ricinus communis"
Aves,Pelecaniformes,Ardeidae,"Egretta thula"
Aves,Apodiformes,Trochilidae,"Myrtis fanny"
Equisetopsida,Malpighiales,Salicaceae,"Salix humboldtiana"
Aves,Cathartiformes,Cathartidae,"Coragyps atratus"
Equisetopsida,Poales,Cyperaceae,"Eleocharis geniculata"
Aves,Accipitriformes,Accipitridae,"Geranoaetus melanoleucus"
Equisetopsida,Poales,Cyperaceae,"Cyperus rotundus"
Equisetopsida,Myrtales,Myrtaceae,"Psidium guajava"
Equisetopsida,Fabales,Fabaceae,"Mimosa pigra var. pigra"
Equisetopsida,Caryophyllales,Portulacaceae,"Portulaca oleracea"
Equisetopsida,Lamiales,Plantaginaceae,"Bacopa monnieri"
Aves,Passeriformes,Thraupidae,"Sporophila telasco"
Aves,Passeriformes,Mimidae,"Mimus longicaudatus"
Aves,Gruiformes,Rallidae,"Pardirallus sanguinolentus"
Aves,Cuculiformes,Cuculidae,"Crotophaga sulcirostris"
Equisetopsida,Malpighiales,Passifloraceae,"Passiflora edulis"
Equisetopsida,Poales,Poaceae,"Distichlis spicata"
Equisetopsida,Boraginales,Heliotropiaceae,"Heliotropium curassavicum"
Aves,Columbiformes,Columbidae,"Columba livia"
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Equisetopsida,Myrtales,Onagraceae,"Ludwigia octovalvis"
Aves,Passeriformes,Hirundinidae,"Pygochelidon cyanoleuca"
Aves,Passeriformes,Passeridae,"Passer domesticus"
Equisetopsida,Fabales,Fabaceae,"Inga feuillei"
Aves,Passeriformes,Tyrannidae,"Pyrocephalus rubinus"
Aves,Columbiformes,Columbidae,"Columbina cruziana"
Aves,Apodiformes,Apodidae,"Aeronautes andecolus"
Equisetopsida,Poales,Poaceae,"Chloris halophila"
Aves,Accipitriformes,Accipitridae,"Geranoaetus polyosoma"
Aves,Pelecaniformes,Ardeidae,"Bubulcus ibis"
Aves,Passeriformes,Fringillidae,"Spinus magellanicus"
Equisetopsida,Poales,Poaceae,"Phragmites australis"
Aves,Cathartiformes,Cathartidae,"Cathartes aura"
Aves,Passeriformes,Tyrannidae,"Anairetes reguloides"
Aves,Falconiformes,Falconidae,"Falco sparverius"
Aves,Passeriformes,Tyrannidae,"Anairetes flavirostris"
,,,
