Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Charadriiformes,Scolopacidae,Calidris melanotos,FALSE,FALSE
Aves,Pelecaniformes,Threskiornithidae,Plegadis ridgwayi,FALSE,FALSE
Mammalia,Carnivora,Canidae,Lycalopex (Pseudalopex) culpaeus,FALSE,FALSE
Aves,Charadriiformes,Rhynchopidae,Rynchops niger,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Petrochelidon pyrrhonota,FALSE,FALSE
Aves,Charadriiformes,Laridae,Larus belcheri,FALSE,FALSE
Aves,Charadriiformes,Laridae,Gelochelidon nilotica,FALSE,FALSE
Aves,Suliformes,Fregatidae,Fregata magnificens,FALSE,FALSE
Aves,Charadriiformes,Burhinidae,Burhinus superciliaris,FALSE,FALSE
Aves,Passeriformes,Passeridae,Passer domesticus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Sonchus oleraceus,FALSE,FALSE
Aves,Gruiformes,Rallidae,Fulica ardesiaca,FALSE,FALSE
Aves,Charadriiformes,Laridae,Sterna hirundo,FALSE,FALSE
Aves,Procellariiformes,Procellariidae,Pachyptila belcheri,FALSE,FALSE
Equisetopsida,Boraginales,Heliotropiaceae,Heliotropium curassavicum,FALSE,FALSE
Aves,Gruiformes,Rallidae,Gallinula galeata,FALSE,FALSE
Aves,Procellariiformes,Procellariidae,Pachyptila desolata,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Pluvialis squatarola,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Hirundo rustica,FALSE,FALSE
Aves,Anseriformes,Anatidae,Anas georgica,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis salicifolia,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Pluvialis dominica,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Oreopholus ruficollis,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Paspalum vaginatum,FALSE,FALSE
Aves,Procellariiformes,Procellariidae,Procellaria aequinoctialis,FALSE,TRUE
Aves,Anseriformes,Anatidae,Oressochen jubatus,FALSE,TRUE
Aves,Anseriformes,Anatidae,Oressochen melanopterus,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Butorides striata,FALSE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Rumex crispus,FALSE,FALSE
Aves,Charadriiformes,Laridae,Larosterna inca,FALSE,TRUE
Aves,Procellariiformes,Procellariidae,Procellaria cinerea,FALSE,FALSE
Aves,Columbiformes,Columbidae,Columba livia,FALSE,FALSE
Reptilia,Sauria,Phyllodactylidae,Phyllodactylus gerrhopygus,FALSE,FALSE
Reptilia,Sauria,Phyllodactylidae,Phyllodactylus angustidigitus,TRUE,TRUE
Mammalia,Rodentia,Caviidae,Cavia tschudii,FALSE,FALSE
Aves,Columbiformes,Columbidae,Columbina cruziana,FALSE,FALSE
Equisetopsida,Caryophyllales,Amaranthaceae,Dysphania ambrosioides,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Coccyzus melacoryphus,FALSE,FALSE
