Clase,Orden,Familia,Especie
Mammalia,Primates,Atelidae,"Ateles belzebuth"
Reptilia,Testudines,Podocnemididae,"Podocnemis unifilis"
Mammalia,Carnivora,Mustelidae,"Pteronura brasiliensis"
Mammalia,Primates,Atelidae,"Alouatta seniculus"
Mammalia,Rodentia,Dinomyidae,"Dinomys branickii"
Aves,Passeriformes,Onychorhynchidae,"Onychorhynchus coronatus"
Aves,Accipitriformes,Accipitridae,"Harpia harpyja"
Aves,Psittaciformes,Psittacidae,"Primolius couloni"
Mammalia,Primates,Cebidae,"Callimico goeldii"
Mammalia,Cingulata,Chlamyphoridae,"Priodontes maximus"
Mammalia,Pilosa,Myrmecophagidae,"Myrmecophaga tridactyla"
Mammalia,Rodentia,Cricetidae,"Neusticomys peruviensis"
Mammalia,Carnivora,Canidae,"Atelocynus microtis"
Mammalia,Primates,Atelidae,"Lagothrix lagothricha"
Mammalia,Primates,Atelidae,"Ateles chamek"
,,,
