Clase,Orden,Familia,Especie
Mammalia,Rodentia,Dasyproctidae,"Dasyprocta variegata"
Aves,Passeriformes,Tyrannidae,"Empidonomus aurantioatrocristatus"
Aves,Caprimulgiformes,Caprimulgidae,"Nyctidromus albicollis"
Actinopterygii,Siluriformes,Pimelodidae,"Pimelodus ornatus"
Actinopterygii,Siluriformes,Pimelodidae,"Pimelodus pictus"
Actinopterygii,Characiformes,Characidae,"Astyanax bimaculatus"
Actinopterygii,Siluriformes,Pimelodidae,"Sorubim lima"
Aves,Pelecaniformes,Threskiornithidae,"Mesembrinibis cayennensis"
Actinopterygii,Characiformes,Characidae,"Astyanax abramis"
Mammalia,Didelphimorphia,Didelphidae,"Caluromys lanatus"
Actinopterygii,Siluriformes,Pimelodidae,"Sorubimichthys planiceps"
Aves,Columbiformes,Columbidae,"Geotrygon montana"
Aves,Passeriformes,Corvidae,"Cyanocorax violaceus"
Aves,Passeriformes,Formicariidae,"Chamaeza nobilis"
Mammalia,Rodentia,Dinomyidae,"Dinomys branickii"
Aves,Passeriformes,Cotingidae,"Cotinga maynana"
Aves,Passeriformes,Tyrannidae,"Cnipodectes subbrunneus"
Actinopterygii,Characiformes,Anostomidae,"Abramites hypselonotus"
Actinopterygii,Characiformes,Curimatidae,"Curimata knerii"
Actinopterygii,Characiformes,Gasteropelecidae,"Carnegiella myersi"
Aves,Ciconiiformes,Ciconiidae,"Mycteria americana"
Aves,Passeriformes,Furnariidae,"Furnarius leucopus"
Equisetopsida,Laurales,Lauraceae,"Endlicheria dysodantha"
Aves,Passeriformes,Parulidae,"Geothlypis aequinoctialis"
Amphibia,Anura,Leptodactylidae,"Adenomera hylaedactyla"
Equisetopsida,Gentianales,Rubiaceae,"Palicourea stenostachya"
Amphibia,Anura,Phyllomedusidae,"Phyllomedusa bicolor"
Actinopterygii,Siluriformes,Loricariidae,"Rineloricaria lanceolata"
Aves,Nyctibiiformes,Nyctibiidae,"Nyctibius griseus"
Aves,Passeriformes,Cotingidae,"Cotinga cayana"
Aves,Galbuliformes,Bucconidae,"Malacoptila semicincta"
Actinopterygii,Siluriformes,Pimelodidae,"Brachyplatystoma rousseauxii"
Aves,Charadriiformes,Jacanidae,"Jacana jacana"
Actinopterygii,Siluriformes,Pimelodidae,"Pimelodus tetramerus"
Actinopterygii,Perciformes,Sciaenidae,"Plagioscion auratus"
Aves,Psittaciformes,Psittacidae,"Forpus modestus"
Mammalia,Carnivora,Procyonidae,"Bassaricyon alleni"
Actinopterygii,Siluriformes,Loricariidae,"Limatulichthys griseus"
Actinopterygii,Characiformes,Anostomidae,"Schizodon fasciatus"
Actinopterygii,Gymnotiformes,Gymnotidae,"Gymnotus carapo"
Aves,Passeriformes,Tyrannidae,"Myiarchus ferox"
Actinopterygii,Characiformes,Characidae,"Gymnocorymbus thayeri"
Aves,Nyctibiiformes,Nyctibiidae,"Nyctibius grandis"
Aves,Piciformes,Capitonidae,"Capito aurovirens"
Actinopterygii,Characiformes,Characidae,"Engraulisoma taeniatum"
Aves,Passeriformes,Tyrannidae,"Cnemotriccus fuscatus"
Mammalia,Rodentia,Echimyidae,"Proechimys simonsi"
Actinopterygii,Characiformes,Crenuchidae,"Characidium etheostoma"
Aves,Passeriformes,Tyrannidae,"Myiarchus swainsoni"
Aves,Gruiformes,Rallidae,"Amaurolimnas concolor"
Aves,Passeriformes,Tyrannidae,"Corythopis torquatus"
Actinopterygii,Characiformes,Curimatidae,"Steindachnerina bimaculata"
Aves,Coraciiformes,Momotidae,"Baryphthengus martii"
Aves,Nyctibiiformes,Nyctibiidae,"Nyctibius aethereus"
Actinopterygii,Siluriformes,Doradidae,"Megalodoras uranoscopus"
Aves,Pelecaniformes,Ardeidae,"Pilherodius pileatus"
Actinopterygii,Cichliformes,Cichlidae,"Astronotus ocellatus"
Mammalia,Didelphimorphia,Didelphidae,"Caluromysiops irrupta"
Aves,Gruiformes,Rallidae,"Porphyrio martinica"
Mammalia,Chiroptera,Phyllostomidae,"Macrophyllum macrophyllum"
Aves,Accipitriformes,Accipitridae,"Busarellus nigricollis"
Actinopterygii,Characiformes,Characidae,"Moenkhausia lepidura"
Aves,Passeriformes,Furnariidae,"Dendroma erythroptera"
Reptilia,Sauria,Hoplocercidae,"Enyalioides laticeps"
Amphibia,Anura,Hylidae,"Dendropsophus rossalleni"
Aves,Passeriformes,Thamnophilidae,"Frederickena unduliger"
Aves,Piciformes,Capitonidae,"Eubucco richardsoni"
Aves,Passeriformes,Cotingidae,"Porphyrolaema porphyrolaema"
Aves,Charadriiformes,Scolopacidae,"Bartramia longicauda"
Aves,Charadriiformes,Scolopacidae,"Actitis macularius"
Aves,Psittaciformes,Psittacidae,"Amazona farinosa"
Aves,Passeriformes,Thamnophilidae,"Akletos goeldii"
Aves,Passeriformes,Tyrannidae,"Myiarchus tuberculifer"
Mammalia,Rodentia,Cricetidae,"Oecomys trinitatis"
Mammalia,Didelphimorphia,Didelphidae,"Philander mcilhennyi"
Aves,Passeriformes,Tyrannidae,"Pyrocephalus rubinus"
Mammalia,Rodentia,Echimyidae,"Proechimys steerei"
Reptilia,Serpentes,Boidae,"Epicrates cenchria"
Mammalia,Didelphimorphia,Didelphidae,"Metachirus myosuros"
Reptilia,Serpentes,Colubridae,"Phrynonax poecilonotus"
Actinopterygii,Siluriformes,Pimelodidae,"Calophysus macropterus"
Aves,Psittaciformes,Psittacidae,"Pyrilia barrabandi"
Actinopterygii,Osteoglossiformes,Osteoglossidae,"Osteoglossum bicirrhosum"
Aves,Piciformes,Picidae,"Celeus elegans"
Equisetopsida,Lamiales,Bignoniaceae,"Dolichandra uncata"
Actinopterygii,Siluriformes,Loricariidae,"Panaque gnomus"
Aves,Passeriformes,Troglodytidae,"Pheugopedius genibarbis"
Actinopterygii,Siluriformes,Loricariidae,"Acanthicus hystrix"
Equisetopsida,Malpighiales,Salicaceae,"Banara guianensis"
Aves,Passeriformes,Onychorhynchidae,"Myiobius barbatus"
Aves,Piciformes,Picidae,"Celeus flavus"
Reptilia,Serpentes,Dipsadidae,"Oxyrhopus melanogenys"
Aves,Passeriformes,Thamnophilidae,"Sciaphylax hemimelaena"
Reptilia,Sauria,Gymnophthalmidae,"Potamites ecpleopus"
Amphibia,Anura,Hylidae,"Osteocephalus taurinus"
Aves,Apodiformes,Apodidae,"Chaetura egregia"
Mammalia,Cingulata,Dasypodidae,"Dasypus novemcinctus"
Aves,Piciformes,Capitonidae,"Eubucco tucinkae"
Aves,Cuculiformes,Cuculidae,"Piaya melanogaster"
Equisetopsida,Fabales,Fabaceae,"Calliandra magdalenae"
Aves,Accipitriformes,Accipitridae,"Spizaetus tyrannus"
Actinopterygii,Characiformes,Curimatidae,"Potamorhina altamazonica"
Mammalia,Rodentia,Cuniculidae,"Cuniculus paca"
Reptilia,Serpentes,Boidae,"Corallus hortulanus"
Aves,Passeriformes,Tyrannidae,"Mionectes oleagineus"
Aves,Passeriformes,Tyrannidae,"Mionectes macconnelli"
Actinopterygii,Characiformes,Curimatidae,"Potamorhina latior"
Aves,Accipitriformes,Accipitridae,"Spizaetus ornatus"
Aves,Cathartiformes,Cathartidae,"Coragyps atratus"
Equisetopsida,Alismatales,Araceae,"Anthurium galactospadix"
Elasmobranchii,Myliobatiformes,Potamotrygonidae,"Potamotrygon motoro"
Mammalia,Pilosa,Bradypodidae,"Bradypus variegatus"
Aves,Apodiformes,Apodidae,"Chaetura pelagica"
Aves,Pelecaniformes,Threskiornithidae,"Platalea ajaja"
Aves,Piciformes,Picidae,"Celeus spectabilis"
Amphibia,Anura,Hylidae,"Scinax funereus"
Mammalia,Carnivora,Procyonidae,"Potos flavus"
Aves,Piciformes,Picidae,"Celeus torquatus"
Amphibia,Anura,Hylidae,"Scinax garbei"
Aves,Passeriformes,Hirundinidae,"Progne chalybea"
Aves,Psittaciformes,Psittacidae,"Pionites leucogaster"
Amphibia,Anura,Hylidae,"Scinax ictericus"
Amphibia,Anura,Dendrobatidae,"Ameerega macero"
Mammalia,Rodentia,Caviidae,"Hydrochoerus hydrochaeris"
Aves,Passeriformes,Tityridae,"Pachyramphus minor"
Reptilia,Sauria,Scincidae,"Copeoglossum nigropunctatum"
Aves,Piciformes,Ramphastidae,"Pteroglossus inscriptus"
Amphibia,Anura,Hylidae,"Dendropsophus sarayacuensis"
Equisetopsida,Alismatales,Araceae,"Anthurium gracile"
Mammalia,Rodentia,Echimyidae,"Mesomys hispidus"
Amphibia,Anura,Hylidae,"Scinax ruber"
Amphibia,Anura,Dendrobatidae,"Ameerega trivittata"
Reptilia,Serpentes,Dipsadidae,"Atractus occipitoalbus"
Reptilia,Sauria,Teiidae,"Ameiva ameiva"
Aves,Passeriformes,Pipridae,"Neopelma sulphureiventer"
Equisetopsida,Sapindales,Meliaceae,"Guarea purusana"
Reptilia,Sauria,Gymnophthalmidae,"Bachia trisanale"
Aves,Falconiformes,Falconidae,"Herpetotheres cachinnans"
Equisetopsida,Asterales,Asteraceae,"Baccharis trinervis"
Aves,Passeriformes,Passerellidae,"Ammodramus aurifrons"
Actinopterygii,Characiformes,Characidae,"Phenacogaster megalostictus"
Mammalia,Cingulata,Dasypodidae,"Dasypus pastasae"
Aves,Passeriformes,Thamnophilidae,"Sclateria naevia"
Aves,Passeriformes,Tityridae,"Pachyramphus polychopterus"
Aves,Passeriformes,Tyrannidae,"Contopus cinereus"
Aves,Cuculiformes,Cuculidae,"Neomorphus geoffroyi"
Mammalia,Carnivora,Felidae,"Panthera onca"
Aves,Passeriformes,Thraupidae,"Conothraupis speculigera"
Aves,Passeriformes,Conopophagidae,"Conopophaga peruviana"
Aves,Passeriformes,Tyrannidae,"Myiodynastes maculatus"
Aves,Passeriformes,Onychorhynchidae,"Onychorhynchus coronatus"
Actinopterygii,Characiformes,Characidae,"Pygocentrus nattereri"
Aves,Passeriformes,Tityridae,"Iodopleura isabellae"
Mammalia,Cetartiodactyla,Cervidae,"Mazama nemorivaga"
Equisetopsida,Asterales,Asteraceae,"Baccharis decussata subsp. jelskii"
Mammalia,Chiroptera,Emballonuridae,"Rhynchonycteris naso"
Aves,Passeriformes,Furnariidae,"Sclerurus albigularis"
Aves,Accipitriformes,Accipitridae,"Rupornis magnirostris"
Actinopterygii,Characiformes,Characidae,"Moenkhausia dichroura"
Aves,Strigiformes,Strigidae,"Megascops choliba"
Reptilia,Serpentes,Dipsadidae,"Atractus elaps"
Reptilia,Serpentes,Dipsadidae,"Atractus badius"
Reptilia,Amphisbaenia,Amphisbaenidae,"Amphisbaena fuliginosa"
Aves,Passeriformes,Furnariidae,"Anabacerthia ruficaudata"
Aves,Passeriformes,Thraupidae,"Paroaria gularis"
Reptilia,Testudines,Chelidae,"Platemys platycephala"
Aves,Passeriformes,Tyrannidae,"Myiopagis gaimardii"
Aves,Cuculiformes,Cuculidae,"Dromococcyx phasianellus"
Actinopterygii,Perciformes,Cichlidae,"Aequidens tetramerus"
Aves,Passeriformes,Furnariidae,"Anabazenops dorsalis"
Aves,Passeriformes,Cotingidae,"Conioptilon mcilhennyi"
Amphibia,Anura,Hylidae,"Osteocephalus helenae"
Aves,Passeriformes,Thamnophilidae,"Pygiptila stellaris"
Aves,Passeriformes,Furnariidae,"Sclerurus caudacutus"
Aves,Accipitriformes,Accipitridae,"Harpagus bidentatus"
Mammalia,Chiroptera,Molossidae,"Cynomops milleri"
Aves,Galbuliformes,Bucconidae,"Nonnula sclateri"
Mammalia,Carnivora,Mustelidae,"Neogale frenata"
Aves,Galbuliformes,Bucconidae,"Nonnula ruficapilla"
Amphibia,Anura,Bufonidae,"Rhinella margaritifera"
Aves,Passeriformes,Tyrannidae,"Myiopagis viridicata"
Aves,Passeriformes,Tyrannidae,"Myiophobus fasciatus"
Equisetopsida,Sapindales,Meliaceae,"Guarea macrophylla"
Aves,Passeriformes,Donacobiidae,"Donacobius atricapilla"
Mammalia,Chiroptera,Molossidae,"Cynomops abrasus"
Amphibia,Anura,Ceratophryidae,"Ceratophrys cornuta"
Aves,Passeriformes,Furnariidae,"Dendrocolaptes picumnus"
Aves,Piciformes,Ramphastidae,"Pteroglossus castanotis"
Aves,Caprimulgiformes,Caprimulgidae,"Lurocalis semitorquatus"
Actinopterygii,Characiformes,Cynodontidae,"Hydrolycus scomberoides"
Mammalia,Carnivora,Mustelidae,"Neogale africana"
Aves,Passeriformes,Pipridae,"Ceratopipra chloromeros"
Amphibia,Anura,Hylidae,"Osteocephalus buckleyi"
Mammalia,Carnivora,Felidae,"Puma yagouaroundi"
Aves,Passeriformes,Tyrannidae,"Piprites chloris"
Aves,Piciformes,Picidae,"Dryocopus lineatus"
Actinopterygii,Characiformes,Gasteropelecidae,"Gasteropelecus sternicla"
Aves,Piciformes,Ramphastidae,"Pteroglossus beauharnaesii"
Aves,Passeriformes,Icteridae,"Molothrus bonariensis"
Equisetopsida,Santalales,Olacaceae,"Heisteria acuminata"
Aves,Accipitriformes,Accipitridae,"Harpia harpyja"
Aves,Passeriformes,Hirundinidae,"Progne tapera"
Aves,Columbiformes,Columbidae,"Columbina talpacoti"
Actinopterygii,Clupeiformes,Engraulididae,"Anchoviella guianensis"
Aves,Columbiformes,Columbidae,"Columbina picui"
Aves,Passeriformes,Thamnophilidae,"Epinecrophylla leucophthalma"
Aves,Passeriformes,Furnariidae,"Ancistrops strigilatus"
Mammalia,Primates,Cebidae,"Saguinus (Tamarinus) imperator"
Mammalia,Rodentia,Cricetidae,"Oecomys bicolor"
Equisetopsida,Gentianales,Rubiaceae,"Hippotis tubiflora"
Mammalia,Cetartiodactyla,Cervidae,"Mazama americana"
Mammalia,Chiroptera,Phyllostomidae,"Gardnerycteris crenulata"
Mammalia,Chiroptera,Phyllostomidae,"Phyllostomus elongatus"
Aves,Passeriformes,Parulidae,"Myiothlypis fulvicauda"
Aves,Passeriformes,Thamnophilidae,"Epinecrophylla ornata"
Aves,Accipitriformes,Accipitridae,"Buteogallus schistaceus"
Equisetopsida,Malpighiales,Salicaceae,"Hasseltia floribunda"
Aves,Passeriformes,Furnariidae,"Automolus rufipileatus"
Aves,Coraciiformes,Alcedinidae,"Megaceryle torquata"
Aves,Passeriformes,Thamnophilidae,"Cercomacra cinerascens"
Aves,Passeriformes,Thamnophilidae,"Cercomacra manu"
Actinopterygii,Characiformes,Characidae,"Charax tectifer"
Aves,Galliformes,Cracidae,"Ortalis guttata"
Reptilia,Serpentes,Boidae,"Eunectes murinus"
Actinopterygii,Siluriformes,Doradidae,"Oxydoras niger"
Mammalia,Chiroptera,Vespertilionidae,"Eptesicus brasiliensis"
Aves,Anseriformes,Anhimidae,"Anhima cornuta"
Mammalia,Chiroptera,Noctilionidae,"Noctilio albiventris"
Aves,Passeriformes,Thraupidae,"Sporophila caerulescens"
Mammalia,Chiroptera,Vespertilionidae,"Eptesicus furinalis"
Aves,Suliformes,Phalacrocoracidae,"Phalacrocorax brasilianus"
Amphibia,Anura,Pipidae,"Pipa pipa"
Actinopterygii,Characiformes,Serrasalmidae,"Colossoma macropomum"
Aves,Passeriformes,Tyrannidae,"Colonia colonus"
Aves,Suliformes,Anhingidae,"Anhinga anhinga"
Actinopterygii,Characiformes,Characidae,"Paragoniates alburnus"
Actinopterygii,Characiformes,Curimatidae,"Steindachnerina guentheri"
Aves,Passeriformes,Furnariidae,"Automolus ochrolaemus"
Aves,Passeriformes,Thraupidae,"Loriotus rufiventer"
Aves,Psittaciformes,Psittacidae,"Primolius couloni"
Amphibia,Gymnophiona,Caeciliidae,"Oscaecilia bassleri"
Reptilia,Sauria,Gymnophthalmidae,"Cercosaura argulus"
Aves,Charadriiformes,Laridae,"Phaetusa simplex"
Aves,Passeriformes,Thraupidae,"Loriotus luctuosus"
Aves,Passeriformes,Tyrannidae,"Myiozetetes granadensis"
Mammalia,Primates,Cebidae,"Callimico goeldii"
Aves,Passeriformes,Furnariidae,"Automolus melanopezus"
Mammalia,Cingulata,Chlamyphoridae,"Priodontes maximus"
Aves,Passeriformes,Tyrannidae,"Myiozetetes luteiventris"
Amphibia,Anura,Phyllomedusidae,"Callimedusa tomopterna"
Actinopterygii,Characiformes,Characidae,"Clupeacharax anchoveoides"
Actinopterygii,Siluriformes,Loricariidae,"Loricaria simillima"
Reptilia,Sauria,Gymnophthalmidae,"Cercosaura eigenmanni"
Reptilia,Sauria,Gymnophthalmidae,"Cercosaura ocellata"
Aves,Pelecaniformes,Ardeidae,"Butorides striata"
Actinopterygii,Siluriformes,Loricariidae,"Loricaria clavipinna"
Actinopterygii,Siluriformes,Loricariidae,"Loricaria cataphracta"
Amphibia,Anura,Phyllomedusidae,"Callimedusa duellmani"
Mammalia,Carnivora,Felidae,"Puma concolor"
Mammalia,Pilosa,Myrmecophagidae,"Myrmecophaga tridactyla"
Aves,Caprimulgiformes,Caprimulgidae,"Hydropsalis climacocerca"
Aves,Accipitriformes,Accipitridae,"Leucopternis kuhli"
Reptilia,Serpentes,Dipsadidae,"Ninia hudsoni"
Aves,Passeriformes,Fringillidae,"Euphonia chrysopasta"
Aves,Passeriformes,Grallariidae,"Myrmothera berlepschi"
Aves,Passeriformes,Tyrannidae,"Camptostoma obsoletum"
Actinopterygii,Characiformes,Parodontidae,"Parodon pongoensis"
Aves,Passeriformes,Tyrannidae,"Platyrinchus coronatus"
Reptilia,Sauria,Teiidae,"Kentropyx pelviceps"
Reptilia,Serpentes,Colubridae,"Drymarchon corais"
Aves,Passeriformes,Formicariidae,"Formicarius colma"
Aves,Charadriiformes,Scolopacidae,"Calidris melanotos"
Aves,Passeriformes,Fringillidae,"Euphonia laniirostris"
Aves,Columbiformes,Columbidae,"Leptotila rufaxilla"
Actinopterygii,Characiformes,Characidae,"Prionobrama filigera"
Aves,Passeriformes,Tyrannidae,"Myiozetetes similis"
Aves,Passeriformes,Formicariidae,"Formicarius analis"
Aves,Passeriformes,Furnariidae,"Sittasomus griseicapillus"
Aves,Apodiformes,Trochilidae,"Phaethornis ruber"
Actinopterygii,Characiformes,Serrasalmidae,"Metynnis hypsauchen"
Actinopterygii,Characiformes,Curimatidae,"Steindachnerina planiventris"
Aves,Passeriformes,Fringillidae,"Euphonia minuta"
Actinopterygii,Siluriformes,Pimelodidae,"Cheirocerus eques"
Mammalia,Chiroptera,Phyllostomidae,"Platyrrhinus infuscus"
Aves,Passeriformes,Thraupidae,"Dacnis cayana"
Aves,Passeriformes,Tyrannidae,"Lophotriccus eulophotes"
Actinopterygii,Characiformes,Bryconidae,"Brycon amazonicus"
Aves,Gruiformes,Rallidae,"Anurolimnas castaneiceps"
Aves,Gruiformes,Rallidae,"Anurolimnas fasciatus"
Aves,Galbuliformes,Bucconidae,"Chelidoptera tenebrosa"
Aves,Passeriformes,Icteridae,"Molothrus oryzivorus"
Aves,Passeriformes,Thamnophilidae,"Myrmotherula axillaris"
Mammalia,Rodentia,Cricetidae,"Nectomys apicalis"
Aves,Charadriiformes,Charadriidae,"Charadrius collaris"
Aves,Strigiformes,Strigidae,"Lophostrix cristata"
Aves,Passeriformes,Fringillidae,"Euphonia xanthogaster"
Aves,Apodiformes,Trochilidae,"Florisuga mellivora"
Actinopterygii,Siluriformes,Trichomycteridae,"Henonemus punctatus"
Aves,Pelecaniformes,Ardeidae,"Agamia agami"
Mammalia,Chiroptera,Phyllostomidae,"Lophostoma silvicolum"
Aves,Passeriformes,Tyrannidae,"Leptopogon amaurocephalus"
Mammalia,Primates,Cebidae,"Aotus nigriceps"
Mammalia,Chiroptera,Phyllostomidae,"Phyllostomus hastatus"
Reptilia,Serpentes,Colubridae,"Leptophis ahaetulla"
Mammalia,Chiroptera,Phyllostomidae,"Lophostoma carrikeri"
Reptilia,Testudines,Testudinidae,"Chelonoidis denticulatus"
Aves,Passeriformes,Thamnophilidae,"Myrmotherula brachyura"
Aves,Passeriformes,Furnariidae,"Dendrexetastes rufigula"
Aves,Psittaciformes,Psittacidae,"Pionus menstruus"
Mammalia,Chiroptera,Phyllostomidae,"Lophostoma brasiliense"
Mammalia,Cetartiodactyla,Tayassuidae,"Dicotyles tajacu"
Equisetopsida,Pandanales,Cyclanthaceae,"Asplundia schizotepala"
Aves,Passeriformes,Thamnophilidae,"Myrmelastes hyperythrus"
Aves,Passeriformes,Thraupidae,"Sporophila castaneiventris"
Mammalia,Primates,Cebidae,"Saimiri boliviensis"
Aves,Passeriformes,Thraupidae,"Cissopis leverianus"
Aves,Passeriformes,Furnariidae,"Dendrocincla merula"
Amphibia,Anura,Leptodactylidae,"Leptodactylus stenodema"
Amphibia,Anura,Leptodactylidae,"Leptodactylus rhodomystax"
Amphibia,Anura,Microhylidae,"Chiasmocleis bassleri"
Amphibia,Anura,Leptodactylidae,"Leptodactylus pentadactylus"
Mammalia,Didelphimorphia,Didelphidae,"Didelphis marsupialis"
Amphibia,Anura,Microhylidae,"Chiasmocleis ventrimaculata"
Equisetopsida,Alismatales,Araceae,"Anthurium oxycarpum"
Mammalia,Primates,Cebidae,"Saguinus (Leontocebus) weddelli"
Amphibia,Anura,Leptodactylidae,"Leptodactylus mystaceus"
Amphibia,Anura,Leptodactylidae,"Leptodactylus leptodactyloides"
Mammalia,Rodentia,Cricetidae,"Euryoryzomys macconnelli"
Aves,Passeriformes,Vireonidae,"Pachysylvia hypoxantha"
Aves,Apodiformes,Trochilidae,"Campylopterus largipennis"
Amphibia,Anura,Leptodactylidae,"Leptodactylus bolivianus"
Aves,Passeriformes,Thamnophilidae,"Hylophylax naevius"
Aves,Galliformes,Cracidae,"Penelope jacquacu"
