Clase,Orden,Familia,Especie,endemica,amenazada
Equisetopsida,Fabales,Fabaceae,Erythrina smithiana,FALSE,FALSE
Mammalia,Chiroptera,Vespertilionidae,Myotis nigricans,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Croton erythrochilum,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Chaetocercus bombus,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla hesperia,FALSE,TRUE
Aves,Passeriformes,Hirundinidae,Stelgidopteryx ruficollis,FALSE,FALSE
Mammalia,Rodentia,Erethizontidae,Coendou bicolor,FALSE,FALSE
Mammalia,Chiroptera,Vespertilionidae,Myotis keaysi,FALSE,FALSE
Equisetopsida,Polypodiales,Pteridaceae,Adiantum alarconianum,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phaeomyias murina,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Anoda cristata,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Croton glabelus,FALSE,FALSE
Aves,Piciformes,Picidae,Picumnus sclateri,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Steinchisma laxum,FALSE,FALSE
Mammalia,Carnivora,Mustelidae,Lontra longicaudis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Coereba flaveola,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Abutilon pedunculare,TRUE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Sphinctanthus aurantiacus,FALSE,FALSE
Equisetopsida,Myrtales,Myrtaceae,Psidium rostratum,TRUE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Aspidosperma excelsum,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Annona muricata,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper divulgatum,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Abutilon densiflorum,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Lophostoma occidentalis,FALSE,TRUE
Amphibia,Anura,Craugastoridae,Pristimantis lymani,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Atlapetes seebohmi,FALSE,FALSE
Reptilia,Sauria,Teiidae,Medopheos edracanthus,TRUE,FALSE
Aves,Apodiformes,Trochilidae,Phaethornis griseogularis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Aspasia psittacina,FALSE,TRUE
Equisetopsida,Fabales,Fabaceae,Dianthera comata,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum acuminatum,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Eriotheca ruizii,FALSE,FALSE
Actinopterygii,Perciformes,Gerreidae,Diapterus peruvianus,FALSE,FALSE
Equisetopsida,Lamiales,Verbenaceae,Duranta erecta,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Cuscuta grandiflora,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Platyrinchus mystaceus,FALSE,FALSE
Aves,Piciformes,Picidae,Colaptes rubiginosus,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Ipomoea asarifolia,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Eriotheca discolor,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum aloysiifolium,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiozetetes similis,FALSE,FALSE
Actinopterygii,Siluriformes,Loricariidae,Chaetostoma microps,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Acalypha villosa,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phyllomyias cinereiceps,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Phaethornis longirostris,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Cuscuta paitana,TRUE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Cuscuta peruviana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Lophotriccus pileatus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Asemospiza obscura,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Merremia umbellata,FALSE,FALSE
Aves,Columbiformes,Columbidae,Patagioenas maculosa,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum americanum,FALSE,FALSE
Mammalia,Chiroptera,Molossidae,Molossus bondae,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Pitcairnia pungens,FALSE,FALSE
Equisetopsida,Malvales,Muntingiaceae,Muntingia calabura,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Pitcairnia pungens var pungens,FALSE,FALSE
Equisetopsida,Rosales,Rhamnaceae,Scutia spicata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Loriotus luctuosus,FALSE,FALSE
Aves,Passeriformes,Icteridae,Molothrus oryzivorus,FALSE,FALSE
Equisetopsida,Apiales,Apiaceae,Eremocharis longiramea,TRUE,FALSE
Equisetopsida,Lamiales,Oleaceae,Priogymnanthus apertus,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Chlorospingus canigularis,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Artibeus ravus,FALSE,TRUE
Equisetopsida,Rosales,Moraceae,Morus celtidifolia,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Loxopterygium grisebachii,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Ipomoea batatas,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Loxopterygium huasango,FALSE,TRUE
Aves,Passeriformes,Passerellidae,Atlapetes leucopterus,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Spondias mombin,FALSE,FALSE
Equisetopsida,Sapindales,Sapindaceae,Allophylus punctatus,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum argenteum,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Colibri delphinae,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phyllomyias griseiceps,FALSE,FALSE
Equisetopsida,Myrtales,Onagraceae,Ludwigia erecta,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Anemopaegma puberulum,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura brachyura,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Anemopaegma chrysanthum,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Elytraria imbricata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Geospizopsis plebejus,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Aechmea pyramidalis,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Artibeus lituratus,FALSE,FALSE
Aves,Suliformes,Phalacrocoracidae,Phalacrocorax brasilianus,FALSE,FALSE
Aves,Columbiformes,Columbidae,Patagioenas plumbea,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Atlapetes albiceps,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Prestonia trifida,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum caripense,FALSE,FALSE
Mammalia,Chiroptera,Vespertilionidae,Eptesicus innoxius,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Ipomoea bonariensis,FALSE,FALSE
Equisetopsida,Cucurbitales,Cucurbitaceae,Momordica charantia,FALSE,FALSE
Equisetopsida,Myrtales,Onagraceae,Ludwigia octovalvis,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Merremia aegyptia,FALSE,FALSE
Mammalia,Chiroptera,Vespertilionidae,Eptesicus chiriquinus,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Prestonia mollis,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Artibeus fraterculus,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus torquatus,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura cinereiventris,FALSE,FALSE
Actinopterygii,Perciformes,Cichlidae,Andinoacara rivulatus,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum corumbense,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Furnarius leucopus,FALSE,FALSE
Equisetopsida,Myrtales,Onagraceae,Ludwigia peploides,FALSE,FALSE
Aves,Columbiformes,Columbidae,Columbina buckleyi,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Pipraeidea melanonota,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Epiphyllum phyllanthus,FALSE,FALSE
Equisetopsida,Myrtales,Onagraceae,Ludwigia peruviana,FALSE,FALSE
Aves,Strigiformes,Strigidae,Athene cunicularia,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Albizia multiflora,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Faramea vasquezii,TRUE,FALSE
