Clase,Orden,Familia,Especie
Equisetopsida,Sapindales,Meliaceae,"Cedrela odorata"
Equisetopsida,Lamiales,Bignoniaceae,"Handroanthus serratifolius"
Equisetopsida,Ericales,Sapotaceae,"Manilkara bidentata"
Mammalia,Primates,Atelidae,"Alouatta seniculus"
Mammalia,Primates,Pitheciidae,"Callicebus lucifer"
Mammalia,Cingulata,Dasypodidae,"Dasypus pilosus"
Mammalia,Primates,Atelidae,"Lagothrix lagothricha"
Mammalia,Carnivora,Mustelidae,"Pteronura brasiliensis"
Mammalia,Pilosa,Myrmecophagidae,"Myrmecophaga tridactyla"
Mammalia,Carnivora,Canidae,"Atelocynus microtis"
Aves,Galliformes,Cracidae,"Mitu salvini"
Mammalia,Primates,Cebidae,"Saguinus (Leontocebus) tripartitus"
Mammalia,Sirenia,Trichechidae,"Trichechus inunguis"
,,,
