Clase,Orden,Familia,Especie
Aves,Passeriformes,Tyrannidae,"Myiarchus semirufus"
Mammalia,Rodentia,Cricetidae,"Phyllotis gerbillus"
Mammalia,Rodentia,Cricetidae,"Phyllotis amicus"
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Aves,Passeriformes,Cotingidae,"Phytotoma raimondii"
Equisetopsida,Solanales,Solanaceae,"Nicotiana paniculata"
Aves,Passeriformes,Thraupidae,"Piezorina cinerea"
Equisetopsida,Caryophyllales,Cactaceae,"Borzicactus acanthurus"
Equisetopsida,Cornales,Loasaceae,"Presliophytum incanum"
Aves,Passeriformes,Furnariidae,"Geositta peruviana"
,,,
