Clase,Orden,Familia,Especie
Aves,Charadriiformes,Laridae,"Sternula lorata"
Aves,Cathartiformes,Cathartidae,"Vultur gryphus"
Aves,Passeriformes,Thraupidae,"Xenospingus concolor"
Aves,Suliformes,Sulidae,"Sula variegata"
Aves,Procellariiformes,Diomedeidae,"Phoebastria irrorata"
Mammalia,Carnivora,Otariidae,"Otaria flavescens"
Aves,Charadriiformes,Laridae,"Sterna hirundinacea"
Aves,Passeriformes,Tyrannidae,"Myiarchus semirufus"
Equisetopsida,Brassicales,Bataceae,"Batis maritima"
Aves,Suliformes,Phalacrocoracidae,"Phalacrocorax gaimardi"
Aves,Charadriiformes,Laridae,"Larosterna inca"
Equisetopsida,Brassicales,Capparaceae,"Colicodendron scabridum"
Aves,Passeriformes,Cotingidae,"Phytotoma raimondii"
Aves,Sphenisciformes,Spheniscidae,"Spheniscus humboldti"
Equisetopsida,Fabales,Fabaceae,"Neltuma pallida"
Aves,Passeriformes,Hirundinidae,"Progne murphyi"
Equisetopsida,Caryophyllales,Cactaceae,"Borzicactus acanthurus"
Aves,Pelecaniformes,Pelecanidae,"Pelecanus thagus"
,,,
