Clase,Orden,Familia,Especie
Aves,Passeriformes,Furnariidae,"Leptasthenura pileata"
Aves,Passeriformes,Furnariidae,"Cinclodes palliatus"
Aves,Apodiformes,Trochilidae,"Metallura phoebe"
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Equisetopsida,Poales,Poaceae,"Festuca huamachucensis"
Equisetopsida,Poales,Poaceae,"Festuca peruviana"
Aves,Passeriformes,Furnariidae,"Asthenes virgata"
Equisetopsida,Fabales,Fabaceae,"Astragalus bryogenes"
Aves,Passeriformes,Passerellidae,"Atlapetes nationi"
Aves,Podicipediformes,Podicipedidae,"Podiceps taczanowskii"
Amphibia,Anura,Hemiphractidae,"Gastrotheca peruana"
Equisetopsida,Gentianales,Gentianaceae,"Gentiana caspaltensis"
Aves,Apodiformes,Trochilidae,"Oreotrochilus melanogaster"
Equisetopsida,Gentianales,Gentianaceae,"Gentianella luridoviolacea"
Equisetopsida,Cornales,Loasaceae,"Caiophora cirsiifolia"
Equisetopsida,Gentianales,Gentianaceae,"Gentianella nitida"
Equisetopsida,Gentianales,Gentianaceae,"Gentianella persquarrosa"
Equisetopsida,Gentianales,Gentianaceae,"Gentianella saxicola"
Equisetopsida,Gentianales,Gentianaceae,"Gentianella vaginalis"
Aves,Passeriformes,Furnariidae,"Geocerthia serrana"
Mammalia,Rodentia,Cricetidae,"Akodon juninensis"
Aves,Passeriformes,Furnariidae,"Geositta saxicolina"
Aves,Passeriformes,Thraupidae,"Incaspiza personata"
Equisetopsida,Malvales,Malvaceae,"Acaulimalva rhizantha"
Mammalia,Rodentia,Cricetidae,"Calomys sorellus"
Reptilia,Sauria,Liolaemidae,"Liolaemus robustus"
Equisetopsida,Dipsacales,Caprifoliaceae,"Stangea rhizantha"
Aves,Passeriformes,Thraupidae,"Thlypopsis pectoralis"
Amphibia,Anura,Telmatobiidae,"Telmatobius macrostomus"
Amphibia,Anura,Telmatobiidae,"Telmatobius brachydactylus"
,,,
