Clase,Orden,Familia,Especie
Equisetopsida,Gentianales,Apocynaceae,"Parahancornia peruviana"
Mammalia,Primates,Atelidae,"Ateles belzebuth"
Aves,Passeriformes,Pipridae,"Neopelma chrysocephalum"
Mammalia,Carnivora,Mustelidae,"Pteronura brasiliensis"
Aves,Passeriformes,Onychorhynchidae,"Onychorhynchus coronatus"
Aves,Passeriformes,Thamnophilidae,"Percnostola arenarum"
Mammalia,Primates,Cebidae,"Callimico goeldii"
Equisetopsida,Laurales,Lauraceae,"Aniba rosaeodora"
Equisetopsida,Sapindales,Meliaceae,"Cedrela odorata"
Mammalia,Primates,Atelidae,"Alouatta seniculus"
Mammalia,Primates,Atelidae,"Lagothrix lagothricha"
Mammalia,Cingulata,Chlamyphoridae,"Priodontes maximus"
Aves,Accipitriformes,Accipitridae,"Harpia harpyja"
Aves,Accipitriformes,Accipitridae,"Morphnus guianensis"
Equisetopsida,Laurales,Lauraceae,"Mezilaurus ita-uba"
Equisetopsida,Ericales,Sapotaceae,"Manilkara bidentata"
Aves,Galliformes,Cracidae,"Mitu salvini"
Aves,Passeriformes,Cotingidae,"Xipholena punicea"
Equisetopsida,Cycadales,Zamiaceae,"Zamia ulei"
Aves,Passeriformes,Tyrannidae,"Zimmerius villarejoi"
,,,
