Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Passeriformes,Tyrannidae,Phaeomyias murina,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Coereba flaveola,FALSE,FALSE
Amphibia,Anura,Craugastoridae,Pristimantis ockendeni,FALSE,FALSE
Equisetopsida,Polypodiales,Lomariopsidaceae,Lomariopsis japurensis,FALSE,FALSE
Amphibia,Anura,Craugastoridae,Pristimantis peruvianus,FALSE,FALSE
Equisetopsida,Selaginellales,Selaginellaceae,Selaginella haematodes,FALSE,FALSE
Mammalia,Rodentia,Erethizontidae,Coendou prehensilis,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Buteogallus urubitinga,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Snowornis subalaris,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Snowornis cryptolophus,FALSE,FALSE
Equisetopsida,Laurales,Monimiaceae,Mollinedia ovata,FALSE,FALSE
Amphibia,Anura,Craugastoridae,Pristimantis variabilis,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Coeligena coeligena,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Galbula dea,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Atticora tibialis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Herpsilochmus frater,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Saltator grossus,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Pionus menstruus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Platyrinchus mystaceus,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Galbula cyanicollis,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Lipaugus vociferans,FALSE,FALSE
Mammalia,Primates,Pitheciidae,Callicebus (Plecturocebus) cupreus,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Chaetocercus mulsant,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Galbula cyanescens,FALSE,FALSE
Aves,Passeriformes,Icteridae,Gymnomystax mexicanus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Ixothraupis varia,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Coccyzus melacoryphus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Ixothraupis xanthogastra,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Akletos melanoceps,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Galbula albirostris,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Piaya cayana,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Orthopsittaca manilatus,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Pipreola chlorolepidota,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Atticora fasciata,FALSE,FALSE
Equisetopsida,Schizaeales,Schizaeaceae,Actinostachys pennula,FALSE,FALSE
Aves,Ciconiiformes,Ciconiidae,Jabiru mycteria,FALSE,FALSE
Mammalia,Carnivora,Mustelidae,Pteronura brasiliensis,FALSE,TRUE
Aves,Passeriformes,Rhinocryptidae,Liosceles thoracicus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Cymbilaimus lineatus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Rhytipterna simplex,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura brachyura,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Jacamerops aureus,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Callianthe geminiflora,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper arboreum,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Furnarius minor,FALSE,FALSE
Equisetopsida,Sapindales,Sapindaceae,Cardiospermum halicacabum,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Platyrinchus platyrhynchos,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Parkerthraustes humeralis,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Cnipodectes subbrunneus,FALSE,FALSE
Mammalia,Primates,Cebidae,Saguinus (Tamarinus) mystax,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Selenidera reinwardtii,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Furnarius leucopus,FALSE,FALSE
Mammalia,Rodentia,Echimyidae,Proechimys simonsi,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura cinereiventris,FALSE,FALSE
Aves,Passeriformes,Parulidae,Parkesia noveboracensis,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Mendoncia glabra,FALSE,FALSE
Aves,Charadriiformes,Jacanidae,Jacana jacana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Cyrtochilum volubile,TRUE,FALSE
Aves,Passeriformes,Tyrannidae,Cnemotriccus fuscatus,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura egregia,FALSE,FALSE
Aves,Piciformes,Picidae,Dryobates fumigatus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sporophila caerulescens,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Anthurium ernesti,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Aechmea ferruginea,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Parkia nana,FALSE,FALSE
Aves,Piciformes,Capitonidae,Eubucco richardsoni,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Progne chalybea,FALSE,FALSE
Aves,Piciformes,Capitonidae,Eubucco versicolor,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Neopipo cinnamomea,FALSE,FALSE
Aves,Galbuliformes,Bucconidae,Monasa nigrifrons,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus inscriptus,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Anthurium gracile,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Paroaria gularis,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Plukenetia volubilis,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Atlapetes tricolor,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Euchrepomis humeralis,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Pitangus lictor,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus castanotis,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Progne tapera,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Eucometis penicillata,FALSE,FALSE
Mammalia,Pilosa,Bradypodidae,Bradypus variegatus,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Joosia dichotoma,TRUE,FALSE
Aves,Passeriformes,Thraupidae,Chalcothraupis ruficervix,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus beauharnaesii,FALSE,FALSE
Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga tridactyla,FALSE,TRUE
Amphibia,Anura,Bufonidae,Atelopus spumarius,FALSE,FALSE
Equisetopsida,Polypodiales,Pteridryaceae,Draconopteris draconoptera,FALSE,FALSE
Amphibia,Anura,Bufonidae,Atelopus reticulatus,TRUE,TRUE
Mammalia,Cetartiodactyla,Tayassuidae,Dicotyles tajacu,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Dacnis cayana,FALSE,FALSE
Amphibia,Anura,Bufonidae,Atelopus pulcher,TRUE,TRUE
Equisetopsida,Piperales,Piperaceae,Peperomia verschaffeltii,FALSE,FALSE
Amphibia,Anura,Bufonidae,Atelopus erythropus,TRUE,TRUE
Aves,Falconiformes,Falconidae,Herpetotheres cachinnans,FALSE,FALSE
Equisetopsida,Caryophyllales,Phytolaccaceae,Phytolacca rivinoides,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus azara,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Pleroma ochypetalum,FALSE,FALSE
Amphibia,Anura,Bufonidae,Atelopus dimorphus,TRUE,TRUE
Amphibia,Anura,Bufonidae,Atelopus andinus,TRUE,TRUE
Mammalia,Carnivora,Canidae,Atelocynus microtis,FALSE,TRUE
Equisetopsida,Alismatales,Araceae,Anthurium oxycarpum,FALSE,FALSE
Amphibia,Anura,Phyllomedusidae,Phyllomedusa tarsius,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Myrmelastes hyperythrus,FALSE,FALSE
Aves,Passeriformes,Onychorhynchidae,Onychorhynchus coronatus,FALSE,TRUE
Mammalia,Chiroptera,Phyllostomidae,Diphylla ecaudata,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Myrmelastes leucostigma,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Clibanornis rubiginosus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Senecio laricifolius,FALSE,FALSE
Mammalia,Primates,Atelidae,Ateles chamek,FALSE,TRUE
Equisetopsida,Lamiales,Acanthaceae,Pachystachys coccinea,FALSE,FALSE
Mammalia,Primates,Atelidae,Ateles belzebuth,FALSE,TRUE
Equisetopsida,Piperales,Piperaceae,Peperomia serpens,FALSE,FALSE
Aves,Passeriformes,Formicariidae,Chamaeza campanisona,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Peperomia rhombea,FALSE,FALSE
Equisetopsida,Polypodiales,Dryopteridaceae,Cyclodium meniscioides,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Myrmoborus leucophrys,FALSE,FALSE
Amphibia,Anura,Bufonidae,Rhinella veraguensis,FALSE,TRUE
Aves,Apodiformes,Trochilidae,Hylocharis sapphirina,FALSE,FALSE
Aves,Passeriformes,Oxyruncidae,Oxyruncus cristatus,FALSE,FALSE
Aves,Passeriformes,Formicariidae,Chamaeza nobilis,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Dromococcyx pavoninus,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Dendrocolaptes certhia,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Anthurium regale,FALSE,FALSE
Actinopterygii,Characiformes,Characidae,Astyanax bimaculatus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Miltoniopsis bismarckii,TRUE,FALSE
Actinopterygii,Characiformes,Characidae,Astyanacinus multidens,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Habenaria monorrhiza,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Frederickena unduliger,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Astronium graveolens,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Peperomia macrostachya,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Dromococcyx phasianellus,FALSE,FALSE
Actinopterygii,Siluriformes,Loricariidae,Rineloricaria lanceolata,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Butorides striata,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Charadrius collaris,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Cyclarhis gujanensis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Myrmoborus myotherinus,FALSE,FALSE
Equisetopsida,Polypodiales,Pteridaceae,Pteris altissima,FALSE,FALSE
Equisetopsida,Polypodiales,Dennstaedtiaceae,Pteridium esculentum subsp. arachnoideum,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Forpus xanthopterygius,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Mikania vitifolia,FALSE,FALSE
Aves,Galliformes,Cracidae,Ortalis guttata,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus infuscus,FALSE,FALSE
Equisetopsida,Cyatheales,Metaxyaceae,Metaxya rostrata,FALSE,FALSE
Reptilia,Serpentes,Dipsadidae,Dipsas indica,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Myrmoderus eowilsoni,TRUE,FALSE
Aves,Passeriformes,Fringillidae,Euphonia chlorotica,FALSE,FALSE
Equisetopsida,Zingiberales,Marantaceae,Monotagma angustissimum,FALSE,FALSE
Aves,Apodiformes,Apodidae,Streptoprocne zonaris,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Syrtidicola fluviatilis,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xiphorhynchus elegans,FALSE,FALSE
Mammalia,Perissodactyla,Tapiridae,Tapirus terrestris,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xiphocolaptes promeropirhynchus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara schrankii,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops tenuirostris,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops rutilans,FALSE,FALSE
Aves,Passeriformes,Tityridae,Tityra cayana,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xiphorhynchus ocellatus,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Tringa solitaria,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Taraba major,FALSE,FALSE
Aves,Passeriformes,Tityridae,Tityra inquisitor,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops minutus,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Touit stictopterus,FALSE,TRUE
Aves,Passeriformes,Thraupidae,Tangara parzudakii,FALSE,FALSE
Actinopterygii,Siluriformes,Pimelodidae,Zungaro zungaro,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tachyphonus surinamus,FALSE,FALSE
Reptilia,Serpentes,Dipsadidae,Xenodon severus,FALSE,FALSE
Aves,Charadriiformes,Laridae,Sternula superciliaris,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Tassadia decalepis,FALSE,FALSE
Aves,Passeriformes,Tityridae,Tityra semifasciata,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Tassadia obovata,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Tigrisoma lineatum,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Tigrisoma fasciatum,FALSE,FALSE
Mammalia,Cetartiodactyla,Tayassuidae,Tayassu pecari,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius cinereicapilla,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Stilpnia cyanicollis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Willisornis poecilinotus,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Troglodytes aedon,FALSE,FALSE
Equisetopsida,Polypodiales,Tectariaceae,Tectaria incisa,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Todirostrum chrysocrotaphum,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara mexicana,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xiphorhynchus guttatus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara gyrola,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon collaris,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Stilpnia nigrocincta,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Thripadectes melanorhynchus,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon curucui,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Threnetes leucurus,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon melanurus,FALSE,FALSE
Mammalia,Carnivora,Ursidae,Tremarctos ornatus,FALSE,TRUE
Aves,Passeriformes,Onychorhynchidae,Terenotriccus erythrurus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus schistaceus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Thraupis palmarum,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Zonotrichia capensis,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon rufus,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon viridis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Thraupis episcopus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Todirostrum maculatum,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Tunchiornis ochraceiceps,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Volatinia jacarina,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara cyanotis,FALSE,FALSE
Reptilia,Sauria,Teiidae,Tupinambis teguixin,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus albicollis,FALSE,FALSE
Equisetopsida,Polypodiales,Pteridaceae,Vittaria lineata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tersina viridis,FALSE,FALSE
Mammalia,Pilosa,Myrmecophagidae,Tamandua tetradactyla,FALSE,FALSE
Mammalia,Lagomorpha,Leporidae,Sylvilagus brasiliensis,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus ignobilis,FALSE,FALSE
Equisetopsida,Magnoliales,Myristicaceae,Virola pseudosebifera,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus lawrencii,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus leucops,FALSE,FALSE
Equisetopsida,Magnoliales,Myristicaceae,Virola pavonis,FALSE,FALSE
Equisetopsida,Magnoliales,Myristicaceae,Virola parvusligna,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus nigriceps,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus serranus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tolmomyias assimilis,FALSE,FALSE
Aves,Passeriformes,Pipridae,Tyranneutes stolzmanni,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannulus elatus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tolmomyias flaviventris,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannus melancholicus,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Theobroma subincanum,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Vireo olivaceus,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Vireo leucophrys,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Uroderma bilobatum,FALSE,FALSE
Aves,Columbiformes,Columbidae,Zentrygon frenata,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Thalurania furcata,FALSE,FALSE
Aves,Apodiformes,Apodidae,Tachornis squamata,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Vireolanius leucotis,FALSE,FALSE
Aves,Apodiformes,Apodidae,Streptoprocne rutila,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis gujanensis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnomanes ardesiacus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara chilensis,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis albigularis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnomanes caesius,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tolmomyias poliocephalus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnomanes saturninus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnomanes schistogynus,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris vivipara,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara callophrys,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus aethiops,FALSE,FALSE
Amphibia,Anura,Hylidae,Trachycephalus resinifictrix,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius viridiflavus,TRUE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus caerulescens,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius gracilipes,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus doliatus,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Tachycineta albiventer,FALSE,FALSE
Equisetopsida,Celastrales,Celastraceae,Tontelea attenuata,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus murinus,FALSE,FALSE
Aves,Tinamiformes,Tinamidae,Tinamus tao,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Syndactyla subalaris,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Syndactyla rufosuperciliata,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Tapera naevia,FALSE,FALSE
Reptilia,Serpentes,Dipsadidae,Synophis insulomontanus,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Taphrolesbia griseiventris,TRUE,TRUE
Aves,Tinamiformes,Tinamidae,Tinamus major,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Tapirira guianensis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara velia,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Vanellus cayanus,FALSE,FALSE
Aves,Tinamiformes,Tinamidae,Tinamus guttatus,FALSE,FALSE
Equisetopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes elegans,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Touit huetii,FALSE,FALSE
Equisetopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes pinnatum,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Talaphorus chlorocercus,FALSE,FALSE
